name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chicago,2006-11-01,5.1,-1.8,1.3,1.8,-4.9,-1.8,-8.3,50,0,0,0,,0,0,,18.2,286.7,1021.6,29.1,15.9,,,,,2006-11-01T06:22:53,2006-11-01T16:44:43,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-02,1,-4.7,-1.4,-1.8,-8.3,-5.9,-9.7,54.5,0,0,0,,0,0,,30.9,280.3,1025.2,44.9,16,,,,,2006-11-02T06:24:06,2006-11-02T16:43:28,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-03,4.5,-6.7,-1.3,2.3,-10.7,-4,-8.8,58.9,0,0,0,,0,0,,22.6,252.8,1029.5,12.5,16,,,,,2006-11-03T06:25:20,2006-11-03T16:42:14,0.44,Clear,Clear conditions throughout the day.,clear-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-04,8.3,-1.3,4.9,4.7,-4.4,1.6,-2.8,58.2,0,0,0,,0,0,50,32.1,191.2,1026.3,75.3,16,,,,,2006-11-04T06:26:34,2006-11-04T16:41:02,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-05,11.7,1.7,7.3,11.7,0.5,6.3,0.8,64.5,0,0,0,,0,0,,17.8,190.8,1023.9,64.9,16,,,,,2006-11-05T06:27:48,2006-11-05T16:39:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-06,12.7,7.4,9.4,12.7,5.2,8.3,4.6,72.6,0.497,100,12.5,rain,0,0,,15,177.5,1020.3,93.2,14.3,,,,,2006-11-06T06:29:02,2006-11-06T16:38:43,0.54,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-07,12.4,8.8,10.6,12.4,7.7,10.4,8.4,86.7,0.078,100,8.33,rain,0,0,,8,190.8,1011.4,99.2,6.9,,,,,2006-11-07T06:30:16,2006-11-07T16:37:35,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-08,17.5,7,12.1,17.5,4.7,11.5,8.1,78.2,0,0,0,,0,0,,26.1,207.8,1004,52.6,9.5,,,,,2006-11-08T06:31:30,2006-11-08T16:36:30,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-09,19.8,8.8,13.3,19.8,6.9,13,5.6,63.6,0,0,0,,0,0,,21.9,304.4,1006,0,14.3,,,,,2006-11-09T06:32:44,2006-11-09T16:35:26,0.64,Clear,Clear conditions throughout the day.,clear-day,"72212604879,72530094846,72534514834"
Chicago,2006-11-10,8.5,4.2,7.2,6.5,-1,3.5,4.1,81.2,30.111,100,37.5,rain,0,0,68.4,42.6,38.9,1011.1,80.2,13.8,,,,,2006-11-10T06:33:58,2006-11-10T16:34:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-11,5.2,1.8,3.3,2.6,-3.6,-0.6,-0.4,77,1.808,100,37.5,"rain,snow",0,0,48.2,27.6,346.1,1019.8,97.3,14.6,,,,,2006-11-11T06:35:12,2006-11-11T16:33:23,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-12,6.8,1.5,3.4,3.7,-3.2,1.4,-0.5,76,0.033,100,4.17,rain,0,0,,19.8,154.1,1024.3,76.8,15.9,,,,,2006-11-12T06:36:26,2006-11-12T16:32:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-13,5.7,1,3.4,5.7,-3.5,0.3,1.5,87.3,0.045,100,4.17,"rain,snow",0,0,,20.1,186.5,1016.2,85.5,8.7,,,,,2006-11-13T06:37:40,2006-11-13T16:31:28,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-14,6.5,2.9,5.2,6.2,-0.1,3.3,2.7,84.2,0.616,100,16.67,rain,0,0,,12.2,62.5,1011.5,98.4,9.8,,,,,2006-11-14T06:38:54,2006-11-14T16:30:33,0.8,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-15,8.1,5.9,6.8,4.8,1.2,3.3,4.2,84.3,2.113,100,37.5,rain,0,0,51.8,33.3,43.3,1008.3,98.8,8.7,,,,,2006-11-15T06:40:08,2006-11-15T16:29:40,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-16,6.3,2.9,5.2,1.3,-1.5,0.4,0.3,70.9,0.349,100,8.33,rain,0,0,72.4,40.7,8,1004.3,99.9,15.9,,,,,2006-11-16T06:41:21,2006-11-16T16:28:49,0.86,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-17,4,1.5,2.6,3.8,-1.9,0.4,-1.8,73.2,0,0,0,,0,0,,15.2,265.6,1014.1,94.1,13.7,,,,,2006-11-17T06:42:34,2006-11-17T16:28:00,0.9,Overcast,Cloudy skies throughout the day.,cloudy,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-18,6.6,0.3,3.6,4.9,0.3,2.2,-0.1,77.4,0,0,0,,0,0,,14.8,344.6,1018.8,94.3,10.2,,,,,2006-11-18T06:43:47,2006-11-18T16:27:13,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-19,5.8,-0.9,2.8,2.3,-4.1,-1.2,-2.7,68.8,0.99,100,25,"rain,snow",0,0,48.2,22.1,340,1024.3,66.6,15.7,,,,,2006-11-19T06:45:00,2006-11-19T16:26:28,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-20,6.3,-2.3,1.4,4.2,-6.2,-1.3,-3.4,71.5,0,0,0,,0,0,,14.4,328.7,1027.4,10.9,15.7,,,,,2006-11-20T06:46:12,2006-11-20T16:25:45,0,Clear,Clear conditions throughout the day.,clear-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-21,9.2,-2,3,6.2,-5.8,-0.4,-1.9,72.2,0,0,0,,0,0,,24.5,186.7,1027.7,35,15.3,,,,,2006-11-21T06:47:23,2006-11-21T16:25:04,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-22,12,-0.9,4.4,12,-4.5,1.8,-2.2,64.5,0,0,0,,0,0,,18.1,173.1,1025.7,26.4,15.9,,,,,2006-11-22T06:48:34,2006-11-22T16:24:26,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-23,13.8,-1,6,13.8,-2.5,5,-2.4,57.9,0,0,0,,0,0,,11.1,150.3,1024.1,34.1,16,,,,,2006-11-23T06:49:44,2006-11-23T16:23:49,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-24,15.7,1,7.9,15.7,-2.1,6.4,-1.3,54.5,0,0,0,,0,0,,24.7,177.7,1019.9,26.9,16,,,,,2006-11-24T06:50:54,2006-11-24T16:23:15,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-25,14.6,3.6,9.4,14.6,2,8.8,4.8,73.5,0,0,0,,0,0,,13.7,192.1,1017.7,63,14.5,,,,,2006-11-25T06:52:03,2006-11-25T16:22:43,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-26,16.4,7.9,12.2,16.4,6.5,12.1,8.6,79.3,0,0,0,,0,0,,15.7,194.3,1020,66.5,12.9,,,,,2006-11-26T06:53:12,2006-11-26T16:22:13,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-27,16.8,11.7,13.5,16.8,11.7,13.5,10.2,80.8,0,0,0,,0,0,,19.9,201.2,1019.6,71.4,13.3,,,,,2006-11-27T06:54:19,2006-11-27T16:21:45,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-28,16.7,12.5,14.3,16.7,12.5,14.3,9.2,71.6,0.575,100,12.5,rain,0,0,51.8,32.9,183.4,1014.2,92.1,15.9,,,,,2006-11-28T06:55:26,2006-11-28T16:21:20,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-29,16,4.4,12.9,16,-0.1,12.2,11.3,90.1,25.027,100,58.33,rain,0,0,48.2,33.8,218.2,1013.5,99.7,11,,,,,2006-11-29T06:56:32,2006-11-29T16:20:57,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-11-30,3.9,-3.3,-0.3,0.7,-9,-5.5,-3.1,81.9,14.161,100,100,"rain,snow",2,0.6,,24.6,357.3,1017.4,99.8,13,,,,,2006-11-30T06:57:37,2006-11-30T16:20:36,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-01,0.9,-6.9,-2.1,-5.3,-13.3,-8.6,-4.2,85.8,26.04,100,95.83,"rain,snow",1.3,2.9,55.4,36.2,334.7,1009.4,81.8,8.9,,,,,2006-12-01T06:58:41,2006-12-01T16:20:17,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-02,-1.1,-10,-6.1,-7.5,-15,-11.9,-9.8,75.5,0.045,100,4.17,snow,0.1,3.3,,28,241.9,1027.1,0,15.9,,,,,2006-12-02T06:59:44,2006-12-02T16:20:01,0.42,Snow,Clear conditions throughout the day with early morning snow.,snow,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-03,-9.1,-12.4,-10.4,-15.2,-18.8,-17.3,-14.3,73.5,0,0,0,,0,3.1,,24.6,264.3,1031.8,32.8,15.7,,,,,2006-12-03T07:00:45,2006-12-03T16:19:48,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-04,-3.6,-13.6,-8.3,-9.5,-20,-15.5,-12.4,72.6,0,0,0,,0,2.9,50,34,238.3,1024.5,42.8,16,,,,,2006-12-04T07:01:46,2006-12-04T16:19:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-05,0.9,-13.4,-7.2,-5.5,-18.8,-13.1,-12.1,68.1,0,0,0,,0,2.8,50,31.8,208.3,1022.7,40.6,16,,,,,2006-12-05T07:02:45,2006-12-05T16:19:27,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-06,1.8,-5.5,-0.3,-2.9,-13,-5.5,-5.1,69.9,0,0,0,,0,2.6,53.6,34.6,268.3,1014.3,67.5,15.5,,,,,2006-12-06T07:03:43,2006-12-06T16:19:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-07,-6.8,-12.4,-10.6,-15.2,-21.9,-19,-16.9,59.8,0,0,0,,0,2.3,48.2,29.5,310,1032.3,11.4,16,,,,,2006-12-07T07:04:39,2006-12-07T16:19:17,0.59,Clear,Clear conditions throughout the day.,clear-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-08,-6.4,-15.2,-10,-14,-21.5,-17.2,-15.4,65.1,0,0,0,,0,2.2,,30.4,226,1032.2,30.2,16,,,,,2006-12-08T07:05:34,2006-12-08T16:19:15,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-09,1.4,-6.2,-2.1,-3.9,-13.6,-8.5,-8.3,62.5,0,0,0,,0,2.1,48.2,32.3,212.4,1022.3,17.6,16,,,,,2006-12-09T07:06:28,2006-12-09T16:19:15,0.65,Clear,Clear conditions throughout the day.,clear-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-10,4.7,-0.8,2.7,0.5,-6.1,-2.2,-5,57.4,0,0,0,,0,1.5,,27,205.9,1021.6,53.5,16,,,,,2006-12-10T07:07:20,2006-12-10T16:19:18,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-11,6.3,3.5,4.6,3.3,-0.5,1.4,1.6,81.4,3.407,100,37.5,rain,0,0.6,,23.7,181.4,1023.5,98.4,10.8,,,,,2006-12-11T07:08:11,2006-12-11T16:19:24,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-12,10.1,4.9,8.6,10.1,0.1,6,7.4,91.9,4.116,100,45.83,rain,0,0,,28.4,192.2,1014.7,98.4,8.7,,,,,2006-12-12T07:08:59,2006-12-12T16:19:31,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-13,7.4,0.7,3.2,4.9,-4.5,-0.5,0.4,82.1,0.045,100,4.17,"rain,snow",0,0,48.2,27.1,240.6,1014.5,58.5,12.4,,,,,2006-12-13T07:09:46,2006-12-13T16:19:42,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-14,10.4,1.4,6.6,10.4,-1,3.6,2.4,74.8,0.227,100,8.33,rain,0,0,53.6,31.3,218.9,1005.3,37.9,15.5,,,,,2006-12-14T07:10:32,2006-12-14T16:19:54,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-15,6.9,-1,3.7,3.1,-3.9,0.6,-1.5,69.7,0,0,0,,0,0,,25.3,267.6,1010.1,57.6,15.8,,,,,2006-12-15T07:11:15,2006-12-15T16:20:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-16,12.7,0.2,6.3,12.7,-3.7,3.8,3.9,84.8,0,0,0,,0,0,,25.2,181.8,1012,81.8,12.4,,,,,2006-12-16T07:11:57,2006-12-16T16:20:26,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-17,12.3,5.4,8.2,12.3,3.2,7.1,1.5,64.1,0.082,100,4.17,rain,0,0,,17,321.7,1017.7,99,13.7,,,,,2006-12-17T07:12:37,2006-12-17T16:20:46,0.91,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-18,5,-1.2,2.2,3.7,-4.1,-0.5,-4.1,63.4,0.082,100,4.17,rain,0,0,,14.7,333.2,1027.4,69,16,,,,,2006-12-18T07:13:15,2006-12-18T16:21:07,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-19,5.9,-4.6,-0.3,4.5,-7.5,-2.6,-6.4,66.1,0.075,100,4.17,rain,0,0,,11.2,247.1,1030.6,5.7,15.3,,,,,2006-12-19T07:13:51,2006-12-19T16:21:31,0.97,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-20,3.9,-4.6,0.3,2.7,-5.9,-1.1,-2.4,82.6,3.955,100,33.33,rain,0,0,,10.5,167.7,1025.4,55.9,11.5,,,,,2006-12-20T07:14:25,2006-12-20T16:21:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-21,10.3,3.1,6.2,10.3,-0.1,3.8,5.4,94.3,12.999,100,83.33,rain,0,0,,17.3,105.2,1019.1,100,3.6,,,,,2006-12-21T07:14:56,2006-12-21T16:22:26,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72530094846,72534514834"
Chicago,2006-12-22,11.3,5.2,9,11.3,0.5,6.9,7.1,88.6,22.135,100,41.67,rain,0,0,57.2,36.1,219.7,1007.4,98.3,10.4,,,,,2006-12-22T07:15:26,2006-12-22T16:22:57,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-23,4.8,2,3.1,0.5,-3,-1.5,0.6,83.4,0,0,0,,0,0,51.8,33.5,260.7,1014.1,93.2,14.3,,,,,2006-12-23T07:15:54,2006-12-23T16:23:30,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"72212604879,72530094846,72534514834"
Chicago,2006-12-24,5.6,-1.7,1.3,3.2,-5.8,-1.6,-1.3,83.7,0,0,0,,0,0,,17,217.8,1021.5,48.4,10.8,,,,,2006-12-24T07:16:19,2006-12-24T16:24:05,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72530094846,72534514834"
Chicago,2006-12-25,3.2,-0.3,1.8,1.6,-4.1,-1.1,0.2,88.7,0,0,0,,0,0,,25.9,0.2,1012.1,89.8,7.5,,,,,2006-12-25T07:16:42,2006-12-25T16:24:42,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72530094846,72534514834"
Chicago,2006-12-26,1.2,-1.7,0.1,-2.6,-5.6,-4.3,-3.7,75.7,0,0,0,,0,0,,24.1,305.1,1012.4,80.7,15.7,,,,,2006-12-26T07:17:03,2006-12-26T16:25:21,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72530094846,72534514834"
Chicago,2006-12-27,3.3,-2.3,0.8,0.5,-5.6,-2.5,-2.9,76.2,0,0,0,,0,0,,17.6,201.5,1015.9,75.9,16,,,,,2006-12-27T07:17:22,2006-12-27T16:26:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72530094846,72534514834"
Chicago,2006-12-28,8.5,2.3,4.7,7,-0.9,2.3,0.4,74.3,0,0,0,,0,0,,13.4,148.2,1021.8,63,15.9,,,,,2006-12-28T07:17:38,2006-12-28T16:26:45,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72530094846,72534514834"
Chicago,2006-12-29,10.3,4.4,7.1,10.3,3.1,6.2,3.2,76.7,0,0,0,,0,0,,9.2,96.6,1029.2,90.8,14.5,,,,,2006-12-29T07:17:53,2006-12-29T16:27:30,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-30,10.4,5.8,7.9,10.4,4.6,6.7,5.4,84.4,0.066,100,8.33,rain,0,0,,15.7,83.7,1027.6,88.5,9,,,,,2006-12-30T07:18:05,2006-12-30T16:28:16,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-12-31,13.5,6.8,9.1,13.5,2.3,6.5,6.4,83.5,6.037,100,50,rain,0,0,51.8,32,158,1008.7,91.3,10.9,,,,,2006-12-31T07:18:14,2006-12-31T16:29:05,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72530594892,72534014819,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
